county.fips,county.name,state.name,party,vote.count,county.total.count,national.party.percent,national.count,is.national.winner
54041,lewis,west virginia,O,315,6936,5.789663346,135851595,FALSE
54041,lewis,west virginia,R,5274,6936,46.11223225,135851595,TRUE
30049,lewis and clark,montana,D,14478,34245,48.09810441,135851595,FALSE
30049,lewis and clark,montana,O,2872,34245,5.789663346,135851595,FALSE
30049,lewis and clark,montana,R,16895,34245,46.11223225,135851595,TRUE
45063,lexington,south carolina,D,35230,122093,48.09810441,135851595,FALSE
45063,lexington,south carolina,O,6837,122093,5.789663346,135851595,FALSE
45063,lexington,south carolina,R,80026,122093,46.11223225,135851595,TRUE
51678,lexington,virginia,D,1514,2465,48.09810441,135851595,FALSE
51678,lexington,virginia,O,185,2465,5.789663346,135851595,FALSE
51678,lexington,virginia,R,766,2465,46.11223225,135851595,TRUE
12077,liberty,florida,D,651,3312,48.09810441,135851595,FALSE
12077,liberty,florida,O,118,3312,5.789663346,135851595,FALSE
12077,liberty,florida,R,2543,3312,46.11223225,135851595,TRUE
13179,liberty,georgia,D,9556,16143,48.09810441,135851595,FALSE
13179,liberty,georgia,O,453,16143,5.789663346,135851595,FALSE
13179,liberty,georgia,R,6134,16143,46.11223225,135851595,TRUE
30051,liberty,montana,D,206,956,48.09810441,135851595,FALSE
30051,liberty,montana,O,52,956,5.789663346,135851595,FALSE
30051,liberty,montana,R,698,956,46.11223225,135851595,TRUE
48291,liberty,texas,D,4862,24267,48.09810441,135851595,FALSE
48291,liberty,texas,O,513,24267,5.789663346,135851595,FALSE
48291,liberty,texas,R,18892,24267,46.11223225,135851595,TRUE
39089,licking,ohio,D,27376,83624,48.09810441,135851595,FALSE
39089,licking,ohio,O,5007,83624,5.789663346,135851595,FALSE
39089,licking,ohio,R,51241,83624,46.11223225,135851595,TRUE
1083,limestone,alabama,D,9468,40294,48.09810441,135851595,FALSE
1083,limestone,alabama,O,1759,40294,5.789663346,135851595,FALSE
1083,limestone,alabama,R,29067,40294,46.11223225,135851595,TRUE
48293,limestone,texas,D,1778,7739,48.09810441,135851595,FALSE
48293,limestone,texas,O,165,7739,5.789663346,135851595,FALSE
48293,limestone,texas,R,5796,7739,46.11223225,135851595,TRUE
5079,lincoln,arkansas,D,1252,3826,48.09810441,135851595,FALSE
5079,lincoln,arkansas,O,119,3826,5.789663346,135851595,FALSE
5079,lincoln,arkansas,R,2455,3826,46.11223225,135851595,TRUE
8073,lincoln,colorado,D,409,2436,48.09810441,135851595,FALSE
8073,lincoln,colorado,O,135,2436,5.789663346,135851595,FALSE
8073,lincoln,colorado,R,1892,2436,46.11223225,135851595,TRUE
13181,lincoln,georgia,D,1273,4102,48.09810441,135851595,FALSE
13181,lincoln,georgia,O,70,4102,5.789663346,135851595,FALSE
13181,lincoln,georgia,R,2759,4102,46.11223225,135851595,TRUE
16063,lincoln,idaho,D,360,1748,48.09810441,135851595,FALSE
16063,lincoln,idaho,O,204,1748,5.789663346,135851595,FALSE
16063,lincoln,idaho,R,1184,1748,46.11223225,135851595,TRUE
20105,lincoln,kansas,D,214,1448,48.09810441,135851595,FALSE
20105,lincoln,kansas,O,66,1448,5.789663346,135851595,FALSE
20105,lincoln,kansas,R,1168,1448,46.11223225,135851595,TRUE
21137,lincoln,kentucky,D,1865,9561,48.09810441,135851595,FALSE
21137,lincoln,kentucky,O,358,9561,5.789663346,135851595,FALSE
21137,lincoln,kentucky,R,7338,9561,46.11223225,135851595,TRUE
22061,lincoln,louisiana,D,7107,18669,48.09810441,135851595,FALSE
22061,lincoln,louisiana,O,801,18669,5.789663346,135851595,FALSE
22061,lincoln,louisiana,R,10761,18669,46.11223225,135851595,TRUE
23015,lincoln,maine,D,10241,21432,48.09810441,135851595,FALSE
23015,lincoln,maine,O,1464,21432,5.789663346,135851595,FALSE
23015,lincoln,maine,R,9727,21432,46.11223225,135851595,TRUE
27081,lincoln,minnesota,D,860,3019,48.09810441,135851595,FALSE
27081,lincoln,minnesota,O,228,3019,5.789663346,135851595,FALSE
27081,lincoln,minnesota,R,1931,3019,46.11223225,135851595,TRUE
28085,lincoln,mississippi,D,4458,15193,48.09810441,135851595,FALSE
28085,lincoln,mississippi,O,185,15193,5.789663346,135851595,FALSE
28085,lincoln,mississippi,R,10550,15193,46.11223225,135851595,TRUE
29113,lincoln,missouri,D,5561,24857,48.09810441,135851595,FALSE
29113,lincoln,missouri,O,1185,24857,5.789663346,135851595,FALSE
29113,lincoln,missouri,R,18111,24857,46.11223225,135851595,TRUE
30053,lincoln,montana,D,2041,9284,48.09810441,135851595,FALSE
30053,lincoln,montana,O,514,9284,5.789663346,135851595,FALSE
30053,lincoln,montana,R,6729,9284,46.11223225,135851595,TRUE
31111,lincoln,nebraska,D,2913,15895,48.09810441,135851595,FALSE
31111,lincoln,nebraska,O,818,15895,5.789663346,135851595,FALSE
31111,lincoln,nebraska,R,12164,15895,46.11223225,135851595,TRUE
32017,lincoln,nevada,D,285,2132,48.09810441,135851595,FALSE
32017,lincoln,nevada,O,176,2132,5.789663346,135851595,FALSE
32017,lincoln,nevada,R,1671,2132,46.11223225,135851595,TRUE
35027,lincoln,new mexico,D,2331,8902,48.09810441,135851595,FALSE
35027,lincoln,new mexico,O,675,8902,5.789663346,135851595,FALSE
35027,lincoln,new mexico,R,5896,8902,46.11223225,135851595,TRUE
37109,lincoln,north carolina,D,9897,40023,48.09810441,135851595,FALSE
37109,lincoln,north carolina,O,1320,40023,5.789663346,135851595,FALSE
37109,lincoln,north carolina,R,28806,40023,46.11223225,135851595,TRUE
40081,lincoln,oklahoma,D,2430,14025,48.09810441,135851595,FALSE
40081,lincoln,oklahoma,O,741,14025,5.789663346,135851595,FALSE
40081,lincoln,oklahoma,R,10854,14025,46.11223225,135851595,TRUE
41041,lincoln,oregon,D,12501,25256,48.09810441,135851595,FALSE
41041,lincoln,oregon,O,2716,25256,5.789663346,135851595,FALSE
41041,lincoln,oregon,R,10039,25256,46.11223225,135851595,TRUE
46083,lincoln,south dakota,D,8076,25231,48.09810441,135851595,FALSE
46083,lincoln,south dakota,O,1656,25231,5.789663346,135851595,FALSE
46083,lincoln,south dakota,R,15499,25231,46.11223225,135851595,TRUE
47103,lincoln,tennessee,D,2550,13270,48.09810441,135851595,FALSE
47103,lincoln,tennessee,O,345,13270,5.789663346,135851595,FALSE
47103,lincoln,tennessee,R,10375,13270,46.11223225,135851595,TRUE
53043,lincoln,washington,D,1244,5818,48.09810441,135851595,FALSE
53043,lincoln,washington,O,466,5818,5.789663346,135851595,FALSE
53043,lincoln,washington,R,4108,5818,46.11223225,135851595,TRUE
54043,lincoln,west virginia,D,1435,7059,48.09810441,135851595,FALSE
54043,lincoln,west virginia,O,367,7059,5.789663346,135851595,FALSE
54043,lincoln,west virginia,R,5257,7059,46.11223225,135851595,TRUE
55069,lincoln,wisconsin,D,5370,14706,48.09810441,135851595,FALSE
55069,lincoln,wisconsin,O,936,14706,5.789663346,135851595,FALSE
55069,lincoln,wisconsin,R,8400,14706,46.11223225,135851595,TRUE
56023,lincoln,wyoming,D,1105,8875,48.09810441,135851595,FALSE
56023,lincoln,wyoming,O,991,8875,5.789663346,135851595,FALSE
56023,lincoln,wyoming,R,6779,8875,46.11223225,135851595,TRUE
19113,linn,iowa,D,58935,117098,48.09810441,135851595,FALSE
19113,linn,iowa,O,9773,117098,5.789663346,135851595,FALSE
19113,linn,iowa,R,48390,117098,46.11223225,135851595,TRUE
20107,linn,kansas,D,721,4279,48.09810441,135851595,FALSE
20107,linn,kansas,O,181,4279,5.789663346,135851595,FALSE
20107,linn,kansas,R,3377,4279,46.11223225,135851595,TRUE
29115,linn,missouri,D,1239,5573,48.09810441,135851595,FALSE
29115,linn,missouri,O,250,5573,5.789663346,135851595,FALSE
29115,linn,missouri,R,4084,5573,46.11223225,135851595,TRUE
41043,linn,oregon,D,17995,58719,48.09810441,135851595,FALSE
41043,linn,oregon,O,7236,58719,5.789663346,135851595,FALSE
41043,linn,oregon,R,33488,58719,46.11223225,135851595,TRUE
48295,lipscomb,texas,D,135,1332,48.09810441,135851595,FALSE
48295,lipscomb,texas,O,38,1332,5.789663346,135851595,FALSE
48295,lipscomb,texas,R,1159,1332,46.11223225,135851595,TRUE
9005,litchfield,connecticut,D,39775,97442,48.09810441,135851595,FALSE
9005,litchfield,connecticut,O,4616,97442,5.789663346,135851595,FALSE
9005,litchfield,connecticut,R,53051,97442,46.11223225,135851595,TRUE
5081,little river,arkansas,D,1397,5227,48.09810441,135851595,FALSE
5081,little river,arkansas,O,225,5227,5.789663346,135851595,FALSE
5081,little river,arkansas,R,3605,5227,46.11223225,135851595,TRUE
48297,live oak,texas,D,742,4302,48.09810441,135851595,FALSE
48297,live oak,texas,O,96,4302,5.789663346,135851595,FALSE
48297,live oak,texas,R,3464,4302,46.11223225,135851595,TRUE
17105,livingston,illinois,D,4005,15096,48.09810441,135851595,FALSE
17105,livingston,illinois,O,894,15096,5.789663346,135851595,FALSE
17105,livingston,illinois,R,10197,15096,46.11223225,135851595,TRUE
21139,livingston,kentucky,D,887,4645,48.09810441,135851595,FALSE
21139,livingston,kentucky,O,188,4645,5.789663346,135851595,FALSE
21139,livingston,kentucky,R,3570,4645,46.11223225,135851595,TRUE
22063,livingston,louisiana,D,6950,57730,48.09810441,135851595,FALSE
22063,livingston,louisiana,O,1956,57730,5.789663346,135851595,FALSE
22063,livingston,louisiana,R,48824,57730,46.11223225,135851595,TRUE
26093,livingston,michigan,D,34384,105865,48.09810441,135851595,FALSE
26093,livingston,michigan,O,5801,105865,5.789663346,135851595,FALSE
26093,livingston,michigan,R,65680,105865,46.11223225,135851595,TRUE
29117,livingston,missouri,D,1265,6421,48.09810441,135851595,FALSE
29117,livingston,missouri,O,277,6421,5.789663346,135851595,FALSE
29117,livingston,missouri,R,4879,6421,46.11223225,135851595,TRUE
36051,livingston,new york,D,10478,29574,48.09810441,135851595,FALSE
36051,livingston,new york,O,1984,29574,5.789663346,135851595,FALSE
36051,livingston,new york,R,17112,29574,46.11223225,135851595,TRUE
48299,llano,texas,D,1825,10447,48.09810441,135851595,FALSE
48299,llano,texas,O,323,10447,5.789663346,135851595,FALSE
48299,llano,texas,R,8299,10447,46.11223225,135851595,TRUE
5083,logan,arkansas,D,1715,7921,48.09810441,135851595,FALSE
5083,logan,arkansas,O,460,7921,5.789663346,135851595,FALSE
5083,logan,arkansas,R,5746,7921,46.11223225,135851595,TRUE
8075,logan,colorado,D,1851,9722,48.09810441,135851595,FALSE
8075,logan,colorado,O,589,9722,5.789663346,135851595,FALSE
8075,logan,colorado,R,7282,9722,46.11223225,135851595,TRUE
17107,logan,illinois,D,3301,12369,48.09810441,135851595,FALSE
17107,logan,illinois,O,901,12369,5.789663346,135851595,FALSE
17107,logan,illinois,R,8167,12369,46.11223225,135851595,TRUE
20109,logan,kansas,D,149,1348,48.09810441,135851595,FALSE
20109,logan,kansas,O,75,1348,5.789663346,135851595,FALSE
20109,logan,kansas,R,1124,1348,46.11223225,135851595,TRUE
21141,logan,kentucky,D,2755,10899,48.09810441,135851595,FALSE
21141,logan,kentucky,O,366,10899,5.789663346,135851595,FALSE
21141,logan,kentucky,R,7778,10899,46.11223225,135851595,TRUE
31113,logan,nebraska,D,32,451,48.09810441,135851595,FALSE
31113,logan,nebraska,O,19,451,5.789663346,135851595,FALSE
31113,logan,nebraska,R,400,451,46.11223225,135851595,TRUE
38047,logan,north dakota,D,114,1067,48.09810441,135851595,FALSE
38047,logan,north dakota,O,65,1067,5.789663346,135851595,FALSE
38047,logan,north dakota,R,888,1067,46.11223225,135851595,TRUE
39091,logan,ohio,D,4647,21708,48.09810441,135851595,FALSE
39091,logan,ohio,O,1104,21708,5.789663346,135851595,FALSE
39091,logan,ohio,R,15957,21708,46.11223225,135851595,TRUE
40083,logan,oklahoma,D,4248,18979,48.09810441,135851595,FALSE
40083,logan,oklahoma,O,1098,18979,5.789663346,135851595,FALSE
40083,logan,oklahoma,R,13633,18979,46.11223225,135851595,TRUE
54045,logan,west virginia,D,2082,12396,48.09810441,135851595,FALSE
54045,logan,west virginia,O,448,12396,5.789663346,135851595,FALSE
54045,logan,west virginia,R,9866,12396,46.11223225,135851595,TRUE
13183,long,georgia,D,1360,4117,48.09810441,135851595,FALSE
13183,long,georgia,O,131,4117,5.789663346,135851595,FALSE
13183,long,georgia,R,2626,4117,46.11223225,135851595,TRUE
5085,lonoke,arkansas,D,5664,27100,48.09810441,135851595,FALSE
5085,lonoke,arkansas,O,1478,27100,5.789663346,135851595,FALSE
5085,lonoke,arkansas,R,19958,27100,46.11223225,135851595,TRUE
39093,lorain,ohio,D,66949,140562,48.09810441,135851595,FALSE
39093,lorain,ohio,O,6795,140562,5.789663346,135851595,FALSE
39093,lorain,ohio,R,66818,140562,46.11223225,135851595,TRUE
35028,los alamos,new mexico,D,5562,10885,48.09810441,135851595,FALSE
35028,los alamos,new mexico,O,1964,10885,5.789663346,135851595,FALSE
35028,los alamos,new mexico,R,3359,10885,46.11223225,135851595,TRUE
6037,los angeles,california,D,2447329,3398006,48.09810441,135851595,FALSE
6037,los angeles,california,O,185693,3398006,5.789663346,135851595,FALSE
6037,los angeles,california,R,764984,3398006,46.11223225,135851595,TRUE
47105,loudon,tennessee,D,4916,23304,48.09810441,135851595,FALSE
47105,loudon,tennessee,O,800,23304,5.789663346,135851595,FALSE
47105,loudon,tennessee,R,17588,23304,46.11223225,135851595,TRUE
51107,loudoun,virginia,D,100795,183050,48.09810441,135851595,FALSE
51107,loudoun,virginia,O,12306,183050,5.789663346,135851595,FALSE
51107,loudoun,virginia,R,69949,183050,46.11223225,135851595,TRUE
19115,louisa,iowa,D,1648,5008,48.09810441,135851595,FALSE
19115,louisa,iowa,O,291,5008,5.789663346,135851595,FALSE
19115,louisa,iowa,R,3069,5008,46.11223225,135851595,TRUE
51109,louisa,virginia,D,6212,17612,48.09810441,135851595,FALSE
51109,louisa,virginia,O,872,17612,5.789663346,135851595,FALSE
51109,louisa,virginia,R,10528,17612,46.11223225,135851595,TRUE
31115,loup,nebraska,D,48,382,48.09810441,135851595,FALSE
31115,loup,nebraska,O,11,382,5.789663346,135851595,FALSE
31115,loup,nebraska,R,323,382,46.11223225,135851595,TRUE
40085,love,oklahoma,D,735,3789,48.09810441,135851595,FALSE
40085,love,oklahoma,O,132,3789,5.789663346,135851595,FALSE
40085,love,oklahoma,R,2922,3789,46.11223225,135851595,TRUE
48301,loving,texas,D,4,65,48.09810441,135851595,FALSE
48301,loving,texas,O,3,65,5.789663346,135851595,FALSE
48301,loving,texas,R,58,65,46.11223225,135851595,TRUE
1085,lowndes,alabama,D,4883,6684,48.09810441,135851595,FALSE
1085,lowndes,alabama,O,50,6684,5.789663346,135851595,FALSE
1085,lowndes,alabama,R,1751,6684,46.11223225,135851595,TRUE
13185,lowndes,georgia,D,15064,37805,48.09810441,135851595,FALSE
13185,lowndes,georgia,O,1106,37805,5.789663346,135851595,FALSE
13185,lowndes,georgia,R,21635,37805,46.11223225,135851595,TRUE
28087,lowndes,mississippi,D,11819,25695,48.09810441,135851595,FALSE
28087,lowndes,mississippi,O,605,25695,5.789663346,135851595,FALSE
28087,lowndes,mississippi,R,13271,25695,46.11223225,135851595,TRUE
48303,lubbock,texas,D,28023,99013,48.09810441,135851595,FALSE
48303,lubbock,texas,O,5339,99013,5.789663346,135851595,FALSE
48303,lubbock,texas,R,65651,99013,46.11223225,135851595,TRUE
19117,lucas,iowa,D,1239,4354,48.09810441,135851595,FALSE
19117,lucas,iowa,O,238,4354,5.789663346,135851595,FALSE
19117,lucas,iowa,R,2877,4354,46.11223225,135851595,TRUE
39095,lucas,ohio,D,110833,198830,48.09810441,135851595,FALSE
39095,lucas,ohio,O,12299,198830,5.789663346,135851595,FALSE
39095,lucas,ohio,R,75698,198830,46.11223225,135851595,TRUE
26095,luce,michigan,D,681,2579,48.09810441,135851595,FALSE
26095,luce,michigan,O,142,2579,5.789663346,135851595,FALSE
26095,luce,michigan,R,1756,2579,46.11223225,135851595,TRUE
13187,lumpkin,georgia,D,2220,12425,48.09810441,135851595,FALSE
13187,lumpkin,georgia,O,586,12425,5.789663346,135851595,FALSE
13187,lumpkin,georgia,R,9619,12425,46.11223225,135851595,TRUE
35029,luna,new mexico,D,3195,7295,48.09810441,135851595,FALSE
35029,luna,new mexico,O,622,7295,5.789663346,135851595,FALSE
35029,luna,new mexico,R,3478,7295,46.11223225,135851595,TRUE
51111,lunenburg,virginia,D,2227,5586,48.09810441,135851595,FALSE
51111,lunenburg,virginia,O,155,5586,5.789663346,135851595,FALSE
51111,lunenburg,virginia,R,3204,5586,46.11223225,135851595,TRUE
42079,luzerne,pennsylvania,D,52092,135114,48.09810441,135851595,FALSE
42079,luzerne,pennsylvania,O,4719,135114,5.789663346,135851595,FALSE
42079,luzerne,pennsylvania,R,78303,135114,46.11223225,135851595,TRUE
42081,lycoming,pennsylvania,D,13020,51121,48.09810441,135851595,FALSE
42081,lycoming,pennsylvania,O,2474,51121,5.789663346,135851595,FALSE
42081,lycoming,pennsylvania,R,35627,51121,46.11223225,135851595,TRUE
46085,lyman,south dakota,D,369,1421,48.09810441,135851595,FALSE
46085,lyman,south dakota,O,75,1421,5.789663346,135851595,FALSE
46085,lyman,south dakota,R,977,1421,46.11223225,135851595,TRUE
51680,lynchburg,virginia,D,14792,35657,48.09810441,135851595,FALSE
51680,lynchburg,virginia,O,2883,35657,5.789663346,135851595,FALSE
51680,lynchburg,virginia,R,17982,35657,46.11223225,135851595,TRUE
48305,lynn,texas,D,403,2009,48.09810441,135851595,FALSE
48305,lynn,texas,O,60,2009,5.789663346,135851595,FALSE
48305,lynn,texas,R,1546,2009,46.11223225,135851595,TRUE
19119,lyon,iowa,D,920,6377,48.09810441,135851595,FALSE
19119,lyon,iowa,O,265,6377,5.789663346,135851595,FALSE
19119,lyon,iowa,R,5192,6377,46.11223225,135851595,TRUE
20111,lyon,kansas,D,4456,11745,48.09810441,135851595,FALSE
20111,lyon,kansas,O,935,11745,5.789663346,135851595,FALSE
20111,lyon,kansas,R,6354,11745,46.11223225,135851595,TRUE
21143,lyon,kentucky,D,1045,3962,48.09810441,135851595,FALSE
21143,lyon,kentucky,O,128,3962,5.789663346,135851595,FALSE
21143,lyon,kentucky,R,2789,3962,46.11223225,135851595,TRUE
27083,lyon,minnesota,D,3825,12215,48.09810441,135851595,FALSE
27083,lyon,minnesota,O,1134,12215,5.789663346,135851595,FALSE
27083,lyon,minnesota,R,7256,12215,46.11223225,135851595,TRUE
32019,lyon,nevada,D,6146,23762,48.09810441,135851595,FALSE
32019,lyon,nevada,O,1611,23762,5.789663346,135851595,FALSE
32019,lyon,nevada,R,16005,23762,46.11223225,135851595,TRUE
26097,mackinac,michigan,D,2085,6097,48.09810441,135851595,FALSE
26097,mackinac,michigan,O,268,6097,5.789663346,135851595,FALSE
26097,mackinac,michigan,R,3744,6097,46.11223225,135851595,TRUE
26099,macomb,michigan,D,176317,419311,48.09810441,135851595,FALSE
26099,macomb,michigan,O,18329,419311,5.789663346,135851595,FALSE
26099,macomb,michigan,R,224665,419311,46.11223225,135851595,TRUE
1087,macon,alabama,D,7566,9140,48.09810441,135851595,FALSE
1087,macon,alabama,O,143,9140,5.789663346,135851595,FALSE
1087,macon,alabama,R,1431,9140,46.11223225,135851595,TRUE
13193,macon,georgia,D,2705,4287,48.09810441,135851595,FALSE
13193,macon,georgia,O,42,4287,5.789663346,135851595,FALSE
13193,macon,georgia,R,1540,4287,46.11223225,135851595,TRUE
17115,macon,illinois,D,18211,47820,48.09810441,135851595,FALSE
17115,macon,illinois,O,2827,47820,5.789663346,135851595,FALSE
17115,macon,illinois,R,26782,47820,46.11223225,135851595,TRUE
29121,macon,missouri,D,1518,7579,48.09810441,135851595,FALSE
29121,macon,missouri,O,267,7579,5.789663346,135851595,FALSE
29121,macon,missouri,R,5794,7579,46.11223225,135851595,TRUE
37113,macon,north carolina,D,4876,17734,48.09810441,135851595,FALSE
37113,macon,north carolina,O,731,17734,5.789663346,135851595,FALSE
37113,macon,north carolina,R,12127,17734,46.11223225,135851595,TRUE
47111,macon,tennessee,D,1071,7490,48.09810441,135851595,FALSE
47111,macon,tennessee,O,159,7490,5.789663346,135851595,FALSE
47111,macon,tennessee,R,6260,7490,46.11223225,135851595,TRUE
17117,macoupin,illinois,D,6532,22077,48.09810441,135851595,FALSE
17117,macoupin,illinois,O,1351,22077,5.789663346,135851595,FALSE
